context_type,context_type_encoded,role,cohort,standardized_dimension,standardized_label,count,bins,filename
Context-Aware Unrelated,3,housekeeper,camera,depth_of_field,moderate,5,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,camera,depth_of_field,shallow,18,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,camera,focal_length,normal,9,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,camera,focal_length,telephoto,1,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,camera,focal_length,wide,1,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,camera,framing,close up,1,5,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,camera,framing,establishing,2,5,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,camera,framing,full body,17,5,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,camera,framing,medium,12,5,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,camera,framing,wide,4,5,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,camera,perspective,eye level,16,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,camera,perspective,low angle,1,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,floor_material,beach brick or brick,1,11,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,floor_material,brick,1,11,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,floor_material,clay brick,2,11,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,floor_material,compacted soil,1,11,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,floor_material,concrete,1,11,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,floor_material,concrete or asphalt,1,11,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,floor_material,dirt,1,11,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,floor_material,grass,9,11,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,floor_material,gravel,1,11,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,floor_material,paved pathway,1,11,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,floor_material,stone,3,11,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,location_type,formal park,1,6,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,location_type,park,9,6,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,location_type,park pavilion,1,6,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,location_type,public garden,1,6,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,location_type,public park,5,6,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,location_type,urban park,3,6,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,openness,moderate,2,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,openness,open,18,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,spatial_layout_depth,deep,5,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,spatial_layout_depth,moderate,13,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,spatial_layout_depth,open,2,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_colors,beige,3,10,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_colors,brown,3,10,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_colors,firebrick,1,10,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_colors,gray,8,10,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_colors,green,10,10,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_colors,lightblue,1,10,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_colors,lightgray,1,10,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_colors,lightgreen,1,10,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_colors,pink,1,10,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_colors,white,3,10,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_materials,brick,1,12,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_materials,cladding,1,12,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_materials,concrete,2,12,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_materials,foliage,1,12,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_materials,masonry,1,12,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_materials,mulch,1,12,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_materials,paint,1,12,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_materials,soil plants,1,12,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_materials,stacked stone,1,12,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_materials,stone,1,12,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_materials,stone or concrete,11,12,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,surface_materials,turf,10,12,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,time_of_day_hint,afternoon,3,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,time_of_day_hint,morning,1,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,time_of_day_hint,noon,1,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,weather,clear,2,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,environment,weather,sunny,17,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,background bokeh,3,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,bloom,2,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,bokeh,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,dappled highlights,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,gentle bloom,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,haze,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,lens flare,2,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,lens flare starburst,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,lens flare veiling,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,lens glow,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,mild bloom overexposed sky,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,mild highlight bloom,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,motion blur lower left shoe,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,slight blooming,2,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,soft edge highlights,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,specular bokeh highlights,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,starburst,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,subtle reflective highlights metal,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,sun flare streaks,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,artifacts,sunstar flare,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,color_temperature,warm,30,1,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,contrast_level,high,8,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,contrast_level,medium,21,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,directionality,backlight,10,5,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,directionality,side light,1,5,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,directionality,sidelight,1,5,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,directionality,top light,1,5,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,directionality,toplight,2,5,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,hardness,hard light,1,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,hardness,medium,3,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,hardness,soft,10,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,hardness,soft light,6,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,saturation_level,neutral,23,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,saturation_level,vivid,3,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,shadows,casting,4,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,shadows,hard,1,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,shadows,medium,1,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,shadows,soft,20,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,sources_count,one light source,10,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,sources_count,one source,8,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,sources_directionality,backlight,3,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,sources_directionality,sidelight,1,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,lighting,sources_directionality,toplight,2,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,beige,7,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,black,17,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,blue,3,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,brown,19,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,chocolate,2,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,darkblue,11,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,darkcyan,1,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,darkgreen,10,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,darkslategrey,2,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,forestgreen,2,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,gold,3,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,gray,13,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,green,33,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,lightblue,4,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,lightgreen,1,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,linen,1,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,magenta,1,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,orange,2,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,palegreen,2,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,pink,1,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,purple,1,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,red,2,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,snow,1,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,tomato,1,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,white,9,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,color,yellow,2,26,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,appears maintained,1,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,clean,8,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,intact,6,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,loose,1,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,mature,2,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,minor mossy dusty,1,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,minor soiling,1,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,pristine,1,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,serviceable,1,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,slightly worn,2,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,sun dappled,1,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,used,1,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,weathered,6,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,well maintained,6,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,condition,wet,1,15,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,brick,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,canvas,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,clay,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,clay brick,2,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,concrete,5,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,concrete or asphalt,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,fabric,4,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,fiber,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,foliage,10,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,grass,12,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,gravel,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,leaf plant,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,leather,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,metal,25,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,metal pole,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,microfiber,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,mulch,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,organic,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,paint,2,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,painted metal,4,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,paving,3,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,plant,9,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,plastic,7,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,soil,2,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,stone,9,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,stone or concrete,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,stone paver,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,synthetic,1,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,material,wood,25,29,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,dense fiber,1,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,fine textured,1,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,frayed,1,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,glossy leaves,2,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,heavy fiber,1,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,interlocking pattern,1,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,layered,1,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,leafy,1,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,looped fabric,1,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,rough,9,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,slatted,1,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,smooth,30,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,tasseled,1,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,texture,textured,7,14,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,bag,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,bench,7,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,bollard,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,building,2,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,cleaning cart,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,cleaning equipment,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,cleaning tool mop handles etc,5,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,column,2,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,container,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,device,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,fence,2,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,fence like structure,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,fixture,3,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,foliage,2,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,fountain,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,furniture,4,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,ground cover,3,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,ground surface,3,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,handheld,2,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,hedgerow,3,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,implement,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,lamp,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,lamp post,4,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,lamppost,2,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,lawn,7,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,lawn patch,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,light artifact,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,mop head,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,one light source,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,path,2,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,pathway,10,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,paved walkway,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,plant,9,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,plant container,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,planting,2,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,railing,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,shrub,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,soil patch,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,stone edging,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,structure,2,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,surface,4,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,tool handle,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,topiary,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,tree,8,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,tree canopy,2,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,tree canopy grouping,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,tree line,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,trees plural token,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,twig,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,umbrella,1,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,vegetation,10,52,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,objects,type,walkway,2,52,Context-aware_Unrelated_CA-U_housekeeper
